"","ID","EMPLOYER","VEHPERDR","VEHPERWK","COMMTIME","NORMHOUR","SPEED","OVERTIME","CSO9FT4","CSO9FT3","CSO9FT5","CSO9FT6","CSO9FT9","CSO9FT1","CSO9FT2","CSO9FT8","CSO9FT7","EFACT1","EFACT3","EFACT9","EFACT7","EFACT2","EFACT5","EFACT6","EFACT4","C1CONT","JOBCONST","MANCONST","SELFDRIV","TECHCONS","C1CONTC","C1CONTH","C2CONT","C2CONTC","C2CONTH","CHILD616","CH616F","CHILDLT6","CHILDINH","C3H17M","FEMALE","JOBHOME","LD","MANDPRV","NOSPACE","PCNAV","SUPERVIS","UNAWARE","TSUPNO","F1NVEH","F2HWPLDI","F3HWPLMI","F4WPLHMI","F8AGEGR","F9HHSIZ","F10LT2","F10B6_15","F10B2_5","F11","F12FTWKE","F12PTWKE","F13DRLIC","F14HHLIC","F15EDUC","F16INCOM","DISTANCE","F7SEX","B4OCCUP"
"1",2,2,1,1,25,80,33.6,0,-0.71239,-0.89091,-0.85931,-0.95245,-2.09446,-1.73836,-0.82372,-1.53647,-1.43957,0.29382,-0.17029,-0.81187,0.37999,0.34558,0.28513,0.29087,-0.30649,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,7,10,15,3,2,0,0,0,2,2,0,1,1,3,5,14,1,5
"2",11,2,2,2,30,80,40,0,-0.58271,-0.87939,1.34235,-1.0702,-2.15474,-1.67525,2.46123,0.99113,0.11685,-0.2469,1.69834,-0.92618,-0.25572,0.20874,0.966,1.0409,-0.27537,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,10,15,15,6,2,0,0,0,2,1,1,1,1,3,3,20,2,2
"3",25,2,1,1,25,80,28.8,0,-0.62393,-0.90596,-0.19582,-0.92145,-1.44951,-1.46789,0.30715,0.74006,-0.00121,0.11827,-0.43828,-2.04501,0.03062,1.08815,-1.09699,0.64377,0.22159,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,2,6,10,15,6,2,0,0,0,2,1,1,1,1,3,4,12,2,2
"4",68,2,1,2,50,80,40.8,0,0.51749,-0.08541,0.04057,-0.00818,-1.06375,-0.33347,0.48583,-0.27048,-0.33557,-0.66382,0.53097,-1.76273,0.1618,0.0964,-0.04587,-0.40252,0.06014,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,9,0,0,0,1,0,0,2,17,25,25,3,4,1,0,1,2,1,0,1,1,4,3,34,2,2
"5",87,2,1,2,40,80,45,0,0.30433,0.46428,1.98929,0.54152,-0.34444,-0.12851,1.71947,0.36797,0.81035,-1.61032,0.77048,-1.5753,-1.16802,0.84452,0.23118,-1.05342,-0.7903,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,2,15,20,20,3,2,0,-1,0,2,1,0,1,1,4,3,30,2,2
"6",100,2,0,0,40,80,30,0,0.87517,0.70611,-2.13899,0.99455,0.06992,0.48163,-2.20221,-2.67822,-2.14101,0.34365,-0.28803,-0.63494,0.59763,-0.60692,0.52347,0.15356,0.23594,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,10,20,20,3,2,0,0,0,2,2,0,1,2,6,4,20,2,1
"7",111,2,1,1,45,80,34.7,0,0.43232,-0.766,1.13822,-0.75507,0.6299,-1.41632,-0.37244,0.02293,0.21175,-0.40106,0.63764,0.67346,-1.11047,0.70293,-0.34178,-0.7533,-0.98232,3,0,0,1,2,2,3,2,2,1,0,0,1,1,1,1,1,7,0,0,1,0,0,0,2,13,25,20,3,3,0,0,1,1,2,0,1,1,3,2,26,1,5
"8",120,2,0.5,0.5,25,80,24,0,-0.07735,-0.0842,1.62369,-0.39852,0.343,-0.44928,-0.58626,-1.03595,-0.00235,-1.46608,0.38931,0.06052,-1.1082,0.52948,-0.54301,-0.3744,0.02744,2,0,0,1,2,2,2,2,2,2,1,1,1,1,1,1,1,4,0,0,0,0,0,0,1,5,10,15,3,4,0,1,1,2,2,0,1,1,3,2,10,1,5
"9",121,2,1,1,14,80,34.3,0,1.09381,-1.52076,2.09438,-0.97651,-0.70537,-0.52614,1.81098,1.42817,0.43465,1.17308,1.37888,-1.06375,0.29833,0.33605,0.42616,0.92887,0.13901,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,8,0,0,0,0,0,0,2,4,7,7,3,4,1,1,0,2,2,0,1,1,6,4,8,2,2
"10",151,2,1,1,20,80,30,0,1.63529,0.73013,0.71035,-0.59508,0.65533,1.63097,0.13949,1.22558,0.34326,0.0442,0.15917,-0.85331,-0.00535,0.18945,1.19394,-0.74305,-0.77827,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,2,5,10,10,3,4,0,0,2,2,2,0,1,1,3,4,10,2,2
"11",154,2,1.5,3,30,80,60,20,-0.97451,-1.60711,0.09798,-0.98906,-0.57577,-1.57086,-0.60306,0.41023,-1.3129,-0.20556,1.0459,-1.21166,-0.16719,0.66545,-0.07552,0.13234,0.09994,2,0,0,1,0,0,2,2,0,2,0,0,0,0,1,0,1,9,0,0,0,1,0,0,3,15,15,15,5,2,0,0,0,2,1,0,1,1,4,5,30,2,2
"12",184,2,1,1,65,80,20.3,5,-0.84446,0.28743,-0.02075,-0.95401,-2.12305,-1.70148,0.19097,1.16389,-0.16582,-0.87125,0.55652,-1.01262,-0.09554,0.8799,0.19679,0.42356,0.12245,2,1,0,1,0,2,0,2,2,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0,2,11,30,35,5,2,0,0,0,2,2,0,1,1,3,5,22,1,5
"13",186,2,0.7,2,30,80,40,10,0.18836,-0.81245,-0.44443,-0.44067,-0.96867,-0.65378,-0.67626,1.07482,0.04504,0.44356,1.17101,-0.08214,0.98859,0.7133,-0.06273,-0.58634,0.0455,2,1,1,1,0,2,0,2,2,0,1,0,1,1,0,0,1,7,0,0,0,1,1,0,2,10,15,15,3,5,1,1,1,2,1,0,1,2,6,4,20,2,2
"14",191,2,1,1,40,80,36,10,-0.95395,1.33193,-0.33809,-0.70888,-0.21941,0.25161,-0.93106,0.76775,0.18117,1.30425,-1.01511,0.05971,1.60558,0.3549,0.04931,-0.90218,0.27727,3,0,0,1,0,0,3,3,0,3,0,0,0,0,1,1,1,6,0,0,0,0,0,0,2,12,20,20,4,2,0,0,0,2,2,0,1,1,6,4,24,1,1
"15",192,2,1,1,50,80,33.6,0,-0.81164,-0.81356,-0.44779,-0.65715,0.66334,1.16121,-0.47785,0.41256,0.64221,-0.71022,1.63917,0.59867,-0.00846,-0.99267,-0.27953,-0.60181,0.88987,4,0,0,1,2,4,3,4,4,4,1,1,0,1,1,1,1,5,0,0,1,1,0,0,1,14,25,25,4,2,0,1,0,2,1,0,1,0,6,3,28,1,4
"16",218,2,-1,1,30,80,24,20,-1.03086,-0.77222,-0.48696,0.686,-0.77703,-0.49829,0.35907,1.52484,0.28196,0.14494,-0.22394,-1.0864,0.11181,1.20695,-0.12715,0.33973,0.12866,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1,6,15,15,5,2,0,0,0,2,1,0,1,-1,6,6,12,2,1
"17",227,2,1.5,1.5,20,80,12,20,-0.36933,0.38787,0.1604,0.08021,0.46479,-0.10476,-0.38122,-0.08449,1.20385,-0.1149,-0.77047,0.06953,-0.26168,-0.60277,-0.49132,-0.35043,0.48782,3,0,0,1,0,3,3,3,3,3,0,0,0,0,1,1,1,8,0,0,0,1,0,0,3,2,10,10,4,2,0,0,0,2,1,1,1,1,4,4,4,1,1
"18",236,2,0,0,35,80,20.6,0,-0.79773,-0.83445,-0.50866,-0.76133,0.07314,-0.10793,0.29774,-0.41219,-0.25764,0.12024,-0.33061,-0.57162,0.68753,0.39765,-0.44755,-0.09698,-1.098,3,0,0,1,0,0,3,3,0,3,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,6,15,20,3,2,0,0,0,2,1,1,1,1,4,4,12,1,2
"19",245,2,1.5,1.5,30,80,44,0,-0.1383,-0.02977,2.11936,0.19419,1.0593,0.28563,0.55446,-0.19281,1.70169,0.24708,-0.45156,0.54589,0.56943,0.51019,-0.72291,-0.69534,0.69283,2,0,0,1,3,0,2,2,0,2,1,1,1,1,1,1,1,4,0,0,1,0,0,0,3,11,15,15,3,5,0,1,2,2,2,0,1,1,4,5,22,1,2
"20",263,2,1,1,40,40,30,0,0.1518,0.63539,-0.26081,-0.54131,-0.98426,-0.68731,0.01029,-0.60499,-0.4198,-2.19648,1.31725,-0.59844,0.53826,1.33771,-0.98467,-0.87617,-0.39039,3,0,0,1,2,3,3,3,3,3,0,0,1,1,1,1,1,8,0,0,1,0,0,0,2,10,20,20,2,3,1,0,0,2,1,1,1,1,3,4,20,1,2
"21",266,2,0.7,0.7,60,80,20,0,-0.37365,-0.86375,-0.2413,-0.85756,-0.18405,-0.6589,-0.83663,-1.48301,-1.45791,-0.87272,-1.22058,0.90115,-0.38206,0.1441,-0.76494,-0.17642,1.36752,3,0,0,1,0,0,3,3,0,3,0,0,0,0,1,0,1,5,0,0,0,0,0,0,2,10,30,30,5,3,0,0,0,2,3,0,1,2,4,4,20,2,2
"22",267,2,1,1.3,55,80,34.9,0,-0.3375,-0.83767,-0.78995,-0.73384,0.63016,0.95999,-0.9946,-0.43759,-1.29769,0.21302,0.37756,0.45909,0.25943,-1.85101,-0.49119,-0.10445,0.1267,2,0,0,1,3,0,2,2,0,2,1,0,0,1,1,0,1,6,0,0,1,0,0,0,4,16,25,30,2,6,0,1,0,2,1,2,1,3,3,3,32,2,2
"23",268,2,1,1,60,80,24,0,-0.8346,1.30702,-0.71046,1.72926,0.07589,-0.25659,-0.87236,0.40111,-0.14792,-1.596,-0.46018,-0.16126,0.58482,0.88081,-0.06048,-0.55335,-0.34053,3,0,0,1,0,3,3,3,3,3,0,0,0,0,1,1,1,4,0,0,0,0,0,0,1,12,30,30,5,1,0,0,0,2,1,0,1,0,6,3,24,1,2
"24",283,2,1,1,74,60,17.8,0,1.72951,1.53407,-0.62738,1.92945,1.23765,1.52663,-0.9311,-1.14835,-0.15878,0.7361,-1.31627,1.69107,-0.27696,-0.12832,-1.34959,-0.58339,1.54868,3,0,0,1,1,3,3,3,3,3,1,1,1,1,1,1,1,7,0,0,0,1,0,0,3,11,38,36,3,6,0,2,1,2,3,0,1,2,3,4,22,1,1
"25",288,2,1,1.5,60,80,14,0,1.57236,1.57498,-0.65353,1.83416,0.09032,0.87393,-1.07564,0.42345,0.10004,-0.25277,0.70555,0.22672,-1.35757,0.13304,-0.24655,-1.31042,-0.06274,5,0,0,1,2,5,2,5,5,2,0,0,1,1,1,1,1,3,0,0,0,0,0,0,3,7,15,45,2,4,1,0,1,2,2,0,1,2,3,2,14,1,5
"26",289,2,2,2,35,80,24,0,-0.90989,-0.87708,-0.68279,-0.81327,0.27489,-0.03,-0.57232,-0.65807,-1.42356,-0.71213,-0.04883,-0.78816,0.4002,0.5418,-0.40805,0.34503,-0.71505,3,0,0,1,1,0,3,2,0,2,0,0,0,0,1,1,1,9,0,0,0,0,0,0,4,7,15,20,4,2,0,0,0,2,2,0,1,1,3,5,14,1,2
"27",291,2,0.3,1,60,80,20,0,-0.62533,-0.0794,0.37726,0.81151,0.09841,-0.30568,0.08887,-0.55322,-0.54941,0.11783,-0.58384,1.09425,0.08257,-0.52074,0.12554,-0.10287,1.66334,2,0,0,1,0,2,2,2,2,2,0,0,0,0,1,1,1,5,0,0,0,0,0,0,1,10,30,30,4,3,0,0,0,2,1,0,1,2,3,2,20,1,2
"28",315,2,1,1,85,80,36.7,0,1.81688,1.5279,-0.59046,1.87594,0.7657,1.36584,-0.60071,-0.47614,-0.40344,0.72184,-1.08518,1.21458,-1.63544,-1.9074,1.08921,-0.81982,-1.49202,4,0,0,1,0,3,4,3,3,3,1,1,1,1,1,1,1,9,0,0,0,0,0,0,2,26,40,45,3,4,0,1,1,2,2,0,1,1,4,4,52,1,2
"29",322,2,1,1,40,80,45,0,0.58027,-1.41842,-0.71294,0.06983,0.57136,0.71451,-0.60346,-0.26311,-0.18791,-0.01485,-0.48167,-0.14938,-0.44924,0.52338,-0.8484,-0.78731,-0.4432,3,1,1,1,0,3,0,3,3,0,1,1,0,1,0,1,1,4,0,0,0,0,1,0,2,15,20,20,4,3,0,1,0,2,1,1,1,1,3,5,30,1,5
"30",325,2,1,1,30,80,28,0,-0.17616,0.61293,0.58015,0.10645,0.27291,0.26469,0.1935,0.47469,-0.04171,-0.71977,-0.87112,-0.59837,0.6042,0.71991,-1.33606,0.44985,-0.76596,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,7,15,15,3,2,0,0,0,2,2,0,1,1,2,2,14,1,3
"31",342,2,1,1,40,80,21,10,-1.01634,1.29886,1.42999,-0.01591,-0.46898,-0.76594,-0.8942,-0.58411,-1.47972,-0.06817,-0.22188,0.05013,0.68989,0.45095,0.35611,-0.26188,0.44516,3,0,0,1,2,3,3,3,3,3,0,0,0,0,1,0,1,6,0,0,0,0,0,0,1,7,20,20,3,1,0,0,0,2,1,0,1,0,4,3,14,2,2
"32",353,2,1,1,30,80,30,10,0.86039,-0.66859,-0.53609,-0.75347,-0.78168,0.37104,0.88666,0.53046,0.98355,0.31197,0.23749,0.11259,0.92378,0.44431,0.85791,-0.41009,-0.66232,4,0,1,1,3,4,4,4,4,3,0,0,1,1,1,0,1,8,0,0,1,0,0,1,2,7.5,15,15,3,4,1,0,1,2,2,0,1,1,4,5,15,2,2
"33",376,2,2,2,70,80,29.1,0,-0.77112,-0.84995,0.09424,-0.73454,0.57724,-0.08921,-0.66952,-1.25755,-0.82543,0.40354,0.3886,-0.26775,0.8535,-0.47354,-0.33915,-1.36612,0.34371,3,0,0,1,1,0,3,2,0,2,0,0,0,0,1,0,1,3,0,0,1,0,0,0,4,17,30,40,2,2,0,0,0,2,2,0,1,1,5,4,34,2,2
"34",377,2,0.3,0.5,14,80,1.7,20,-0.94901,-0.83234,-0.46357,-0.21735,-0.37168,0.35279,-0.35962,0.45571,0.46564,-0.09941,-0.14096,0.04667,-0.6289,-0.70175,-0.39197,-0.03731,-0.00062,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0.2,7,7,5,2,0,0,0,2,2,0,1,2,6,5,0.4,2,1
"35",380,2,1,1,60,80,24,0,-1.05011,-0.7902,-0.68547,-0.70835,0.93003,0.14476,-1.0259,-0.56153,-0.11384,-0.79575,0.19072,0.03869,0.29643,0.12533,-1.01957,-1.00109,-0.41008,3,0,0,1,0,3,3,3,3,3,0,0,0,0,1,1,1,6,0,0,0,0,0,0,1,12,30,30,3,1,0,0,0,2,1,0,1,0,5,3,24,1,2
"36",386,2,1,1,60,80,16,0,-0.89051,-0.84666,-0.53339,-0.83222,-0.64648,0.00161,0.34727,-0.78205,-0.91394,-0.65595,-0.23161,-0.36184,0.25538,0.77457,-0.32424,-0.5072,-0.18724,3,0,1,1,2,3,3,3,3,3,0,0,0,0,1,0,1,6,0,0,1,0,0,1,1,8,30,30,2,1,0,0,0,2,1,0,1,0,5,3,16,2,2
"37",391,2,1,1,100,80,28.8,0,0.40273,-0.8236,0.60439,-0.76232,0.82727,0.96046,0.84209,1.06075,1.08644,0.50502,-0.2011,0.40385,0.34811,-1.44824,1.68719,0.40202,0.02586,3,1,0,1,0,3,3,3,3,3,0,0,0,0,1,1,1,4,0,0,0,0,0,0,2,24,50,50,2,2,0,0,0,2,2,0,1,1,4,4,48,1,2
"38",392,2,1,1,45,80,34.7,0,1.43764,-0.66213,2.40977,-0.8117,-0.32281,-0.31945,0.89663,0.0996,1.82011,0.0616,0.31323,-0.75171,0.09641,1.394,-0.13393,-0.29356,0.39823,3,1,1,1,6,3,3,3,3,3,0,0,1,1,0,0,1,3,0,0,1,0,0,1,2,13,20,25,3,4,0,0,2,2,2,0,1,1,6,4,26,2,2
"39",394,2,1,1,30,80,16,0,-0.8439,0.50266,0.84691,-0.91023,-1.78712,-1.50094,1.87895,0.79222,-0.06417,1.05304,-1.13366,0.51713,-0.2313,0.14723,2.1513,-0.31749,-1.19933,4,0,0,1,2,4,3,4,4,4,0,0,0,0,0,0,1,7,0,0,1,0,0,0,2,4,15,15,3,2,0,0,0,2,2,0,1,1,6,3,8,2,2
"40",407,2,1,1,120,80,10,0,-0.71052,-0.78798,-0.56465,-0.80779,0.25637,-1.3977,-0.63584,-0.28731,0.51773,-1.55199,0.64619,0.02714,-0.10496,0.19403,-0.81727,-0.46005,1.53718,3,0,0,1,0,3,3,3,3,3,0,0,0,0,1,0,1,6,0,0,0,1,0,0,1,10,60,60,3,1,0,0,0,2,1,0,1,0,5,3,20,2,1
"41",410,2,1,1,55,80,32.7,0,-0.86152,-0.13921,-0.48678,-0.54292,-0.22893,-1.00837,-0.77594,-0.32541,0.05353,0.22294,-1.00749,0.37202,-0.0094,0.52601,-0.13413,-0.52133,0.18143,3,0,0,1,0,3,3,3,3,3,0,0,0,0,1,0,1,5,0,0,0,0,0,0,2,15,25,30,4,2,0,0,0,2,2,0,1,1,6,0,30,2,2
"42",417,2,1,2,35,80,12,0,-0.42241,1.44947,-0.22458,-0.47345,0.14691,-0.65075,-0.68269,0.05402,-1.27504,-0.69246,-0.65365,0.36857,-0.86127,0.29034,0.96223,-1.17799,0.97888,3,0,0,1,0,3,3,3,3,3,0,0,0,0,1,0,1,4,0,0,0,1,0,0,2,3.5,20,15,5,2,0,0,0,2,1,0,1,1,5,4,7,2,2
"43",426,2,1.5,1.5,20,80,48,0,0.88449,1.11282,1.47027,-0.76347,-0.53567,-0.20921,2.00849,0.7498,0.44856,-0.07825,-0.08268,-0.44636,0.08176,0.62372,-0.06346,0.09195,-0.70885,3,0,0,1,0,2,3,2,2,2,1,0,0,1,0,0,1,6,0,0,0,0,0,0,3,8,9,11,4,4,0,2,0,2,2,0,1,1,5,6,16,2,2
"44",430,2,1,1,50,80,52.8,0,1.56165,-1.48542,-0.8882,-0.73395,0.49462,0.47432,-0.52268,0.5379,0.1552,0.4285,-0.27545,-0.07458,-1.39358,0.1901,1.25339,-0.94741,-0.3353,0,1,1,1,3,0,0,0,0,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0,1,22,25,25,3,2,0,1,0,2,1,0,1,0,3,2,44,1,5
"45",432,2,0.4,0.3,120,80,48,0,-0.10038,1.43076,-0.43621,1.27493,0.97932,0.46846,0.67456,0.06592,-0.05421,-0.99921,-0.88816,0.58265,-0.55373,0.65188,-1.1289,0.0883,0.46085,3,0,0,1,0,0,3,2,0,2,0,0,1,1,1,0,1,3,0,0,0,0,0,0,2,48,60,60,3,7,0,0,1,2,5,1,1,4,6,4,96,2,2
"46",443,2,1,2,55,80,43.6,0,-1.4264,1.42638,-0.81143,0.17879,1.40795,-0.61445,-1.04067,-0.59883,-0.53498,-0.12023,0.36715,1.01251,0.0468,-0.71988,-1.01265,-0.11182,0.37665,3,0,0,1,0,0,3,3,0,3,1,0,1,1,1,0,1,5,0,0,0,0,0,0,2,20,25,30,3,4,0,1,1,2,1,0,1,1,6,3,40,2,2
"47",459,2,1,1,45,80,26.7,0,-0.68829,0.3539,-0.06438,0.99901,-1.8624,-1.09806,0.1141,0.93127,0.36894,0.18846,-0.29984,-0.5562,0.98582,1.32963,-0.60044,0.10609,0.36835,3,0,0,1,6,3,2,3,3,2,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,10,20,25,5,1,0,0,0,2,1,0,1,0,3,2,20,1,5
"48",517,2,1.5,1.5,60,80,36,0,-1.04546,-0.85752,-0.46334,-0.7531,0.56316,0.39754,-0.82052,-0.22385,-1.15435,0.05174,-0.18711,1.01164,0.4061,0.79067,-0.51271,-1.42292,-1.59121,3,0,0,1,0,3,3,3,3,3,0,0,0,0,1,1,1,4,0,0,0,0,0,0,3,18,30,30,4,2,0,0,0,2,2,0,1,1,4,4,36,1,2
"49",518,2,0.7,0.7,50,80,28.8,0,-0.18032,1.44155,-0.55283,1.23808,0.4857,0.61999,-1.01736,-0.02816,-0.43371,1.02876,-0.75214,1.38469,0.75371,-0.31358,-0.96333,-1.05093,1.67263,2,0,0,1,3,1,2,2,1,2,0,0,0,0,1,1,1,2,0,0,0,1,0,0,2,12,22.5,27.5,4,3,0,0,0,2,2,1,1,2,3,4,24,1,2
"50",542,2,0.7,1,70,40,5.1,0,0.73135,-0.61647,1.6069,1.84602,1.5071,1.35779,2.27516,1.07444,1.7559,-0.20486,0.55126,-0.74762,-1.05651,0.02867,-0.06863,0.02569,0.26704,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,0,0,0,0,0,2,3,35,35,2,5,0,1,1,2,1,1,1,2,3,1,6,1,4
"51",544,2,1.5,1.5,47.5,80,20.2,5,0.95162,0.08,-0.63523,0.37849,0.59786,1.0037,-0.91577,0.45142,1.29366,0.41018,-0.50624,0.15725,0.95318,0.47089,0.57046,-1.04713,0.98432,3,0,0,1,0,3,3,3,3,3,0,0,1,1,1,0,1,6,0,0,0,0,0,0,3,8,20,27.5,3,4,1,0,1,2,2,0,1,1,5,5,16,2,2
"52",560,2,1,1,55,80,21.8,10,-0.7208,-0.83715,0.0703,-0.96169,-2.05941,-1.4893,0.96482,-0.35806,-0.34051,-0.6877,0.41704,-0.43646,-0.3171,0.22895,1.144,0.6036,0.427,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,10,30,25,6,1,0,0,0,2,1,0,1,0,4,3,20,2,2
"53",562,2,1,1,35,80,30.9,0,-1.04018,-0.12679,0.1295,-0.08266,-0.49895,-0.77724,0.01806,0.12576,-0.85694,-0.13381,0.35395,-0.09681,-0.36078,-0.53472,0.4041,-0.12564,0.18285,2,0,0,1,0,2,2,2,2,2,0,0,0,0,1,0,1,7,0,0,0,1,0,0,2,9,15,20,4,2,0,0,0,2,2,0,1,1,3,4,18,2,2
"54",567,2,1,1,30,80,40,0,-0.5152,1.47498,2.219,1.59549,-1.57533,0.13856,1.67671,1.67338,-0.93267,-0.85858,1.06465,-0.97981,0.72279,0.78426,0.15136,0.28042,-0.18329,2,0,0,1,0,2,2,2,2,2,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,10,15,15,2,1,0,0,0,2,1,0,1,0,4,3,20,2,2
"55",582,2,2,2,62.5,80,15.4,15,-0.80454,1.08093,-0.58841,0.93939,0.71618,0.81638,0.16977,0.46932,-0.77001,0.84607,1.34424,0.15322,0.5799,0.394,0.39917,0.12778,1.29106,3,0,0,1,0,3,3,3,3,3,0,0,0,0,1,0,1,6,0,0,0,0,0,0,2,8,30,32.5,3,1,0,0,0,2,1,0,1,0,5,3,16,2,2
"56",585,2,1,1,85,80,22.6,2,-0.56209,1.34474,-0.75757,-0.65116,0.39943,0.11176,-0.31336,0.86471,0.08301,1.02879,0.05267,0.58551,0.19026,0.1182,-0.51551,-0.538,0.10294,2,1,0,1,0,2,2,2,2,2,0,0,0,0,1,1,1,5,0,0,0,1,0,0,2,16,45,40,3,2,0,0,0,2,2,0,1,1,3,4,32,1,1
"57",592,2,0.5,1,70,80,10.3,0,-0.06739,-0.90713,-0.11164,-0.83529,-0.57788,-0.72608,-0.27942,0.24407,0.41176,-0.02104,-0.56105,0.69803,-0.24854,0.3755,-0.27637,1.13454,0.62871,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,6,30,40,4,3,0,0,0,2,1,0,1,1,3,2,12,1,5
"58",611,2,1,0.5,45,40,16,0,-0.09839,0.06605,0.77085,0.58608,-1.20863,-0.31385,2.04158,-0.55451,0.6139,0.1095,1.21158,-0.52596,0.52198,0.20306,1.37087,-0.03291,0.56259,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,6,20,25,2,1,0,-1,0,2,0,2,1,0,4,1,12,2,2
"59",617,2,1,1,20,80,3,0,-0.7748,-0.87561,0.26273,-0.9603,-1.48453,-1.39262,-0.48971,-0.10467,-1.35568,0.17439,-0.9904,-0.03245,0.84532,0.69552,-0.66747,-0.45774,0.10552,3,0,0,1,3,3,3,3,3,3,0,0,0,0,0,0,1,7,0,1,1,1,0,0,2,0.5,10,10,5,2,0,0,0,1,2,0,1,1,4,4,1,2,2
"60",618,2,1,1,50,80,16.8,8,0.63481,-0.72859,-0.23824,-0.82321,-0.15139,-0.54458,0.9816,0.12356,0.16628,-0.92541,-0.13673,-0.39925,-0.10244,-0.34952,0.86674,0.93972,-0.29261,1,1,0,1,3,0,1,3,0,3,1,1,1,1,0,1,1,8,0,1,1,0,1,0,2,7,20,30,3,5,0,1,1,2,2,0,1,1,4,4,14,1,2
"61",634,2,1,1,30,80,12,0,-0.53049,-0.904,-0.29713,-0.90743,-1.0122,-1.84012,2.15472,0.50359,0.87395,1.12195,-1.00114,-0.60733,0.33077,1.57882,1.02794,-0.42586,-0.62278,3,0,0,1,5,3,1,3,3,3,0,0,1,1,0,0,1,5,0,1,1,1,0,0,2,3,15,15,2,3,0,0,1,2,1,1,1,1,6,4,6,2,2
"62",638,2,2,2,80,80,37.5,0,-0.53496,-0.17185,0.1353,-0.89675,-2.30348,-1.34633,-0.51022,-1.47003,-1.46929,-0.96922,-0.39406,-0.19416,-0.21864,0.16788,-0.00014,0.71896,-0.1828,3,0,0,1,6,3,3,3,3,3,0,0,0,0,0,0,1,9,0,0,1,1,0,0,4,25,40,40,6,2,0,0,0,2,2,0,1,1,4,3,50,2,2
"63",646,2,1,1,90,80,24,0,1.52442,0.68969,-0.58919,-0.66825,0.72343,0.5521,0.86029,1.14118,-0.32237,0.81337,-0.26059,0.95363,0.04377,0.20233,-0.17676,-0.39416,0.70191,3,0,0,1,3,3,3,3,3,3,1,1,0,1,1,1,1,5,0,0,1,1,0,0,1,18,45,45,3,2,0,1,0,2,1,0,1,0,3,2,36,1,5
